"Story","Title","Result","Date","Stability","Duration (s)"
"When checking into the pet hotel","Petra books her pet cat into the hotel","SUCCESS","2024-06-16T02:46:44.980207029Z[Etc/UTC]","0.0","0.57"
"When checking into the pet hotel","Petra checks her cat out of the hotel","SUCCESS","2024-06-16T02:46:45.582273187Z[Etc/UTC]","0.0","0.02"
